# K_F        F_0        F'_0        G_0         G'_0   
0.866858	-0.173079	0.997389	0.588885	0.96547
0.867514	-0.172162	0.997194	0.588483	0.965539
0.868169	-0.171244	0.997004	0.588086	0.965605
0.868824	-0.170325	0.99681	0.587684	0.965673
0.869477	-0.169406	0.996614	0.587283	0.965741
0.870129	-0.168485	0.996424	0.586888	0.965804
0.87078	-0.167563	0.996229	0.586489	0.965871
0.871431	-0.166641	0.996036	0.586092	0.965935
0.87208	-0.165716	0.99584	0.585692	0.966001
0.872728	-0.164792	0.995642	0.585291	0.966067
0.873376	-0.163866	0.995451	0.584898	0.966129
0.874022	-0.16294	0.995252	0.584497	0.966195
0.874668	-0.162013	0.995059	0.584103	0.966256
0.875312	-0.161084	0.99486	0.583703	0.966321
0.875956	-0.160154	0.99466	0.583303	0.966386
0.876599	-0.159224	0.994466	0.582909	0.966447
0.87724	-0.158292	0.994267	0.582511	0.96651
0.877881	-0.15736	0.994072	0.582117	0.966571
0.878521	-0.156427	0.993871	0.581717	0.966634
0.87916	-0.155492	0.993669	0.581318	0.966697
0.879798	-0.154557	0.993474	0.580926	0.966756
0.880435	-0.15362	0.993273	0.580528	0.966819
0.881071	-0.152684	0.993076	0.580136	0.966877
0.881706	-0.151746	0.992874	0.579738	0.966939
0.882341	-0.150807	0.992679	0.579349	0.966995
0.882974	-0.149867	0.992474	0.578949	0.967058
0.883607	-0.148925	0.99227	0.578551	0.96712
0.884238	-0.147984	0.992075	0.578163	0.967175
0.884869	-0.14704	0.99187	0.577765	0.967236
0.885499	-0.146097	0.991671	0.577375	0.967292
0.886128	-0.145151	0.991465	0.576976	0.967354
0.886756	-0.144205	0.991268	0.576588	0.967409
0.887383	-0.143258	0.991062	0.576191	0.967469
0.888009	-0.142311	0.990863	0.575802	0.967524
0.888634	-0.141362	0.990657	0.575406	0.967583
0.889259	-0.140412	0.990452	0.575011	0.967642
0.889882	-0.13946	0.990251	0.574622	0.967697
0.890505	-0.138509	0.990045	0.574227	0.967755
0.891127	-0.137556	0.989844	0.573838	0.967809
0.891748	-0.136602	0.989637	0.573444	0.967867
0.892368	-0.135647	0.989435	0.573056	0.967921
0.892987	-0.134691	0.989229	0.572664	0.967977
0.893606	-0.133734	0.989026	0.572275	0.968032
0.894223	-0.132776	0.988818	0.571881	0.968089
0.89484	-0.131818	0.988618	0.571496	0.96814
0.895456	-0.130857	0.988407	0.571101	0.968199
0.896071	-0.129896	0.988205	0.570715	0.96825
0.896685	-0.128934	0.987996	0.570323	0.968307
0.897299	-0.127973	0.987794	0.569939	0.968358
0.897911	-0.127008	0.987584	0.569546	0.968414
0.898523	-0.126042	0.98738	0.569161	0.968466
0.899134	-0.125077	0.98717	0.568769	0.968521
0.899743	-0.12411	0.986966	0.568384	0.968572
0.900353	-0.123142	0.986756	0.567993	0.968627
0.900961	-0.122173	0.986545	0.567602	0.968682
0.901569	-0.121202	0.986341	0.567218	0.968733
0.902175	-0.120231	0.98613	0.566828	0.968788
0.902781	-0.11926	0.985924	0.566444	0.968838
0.903386	-0.118287	0.98572	0.566062	0.968888
0.90399	-0.117312	0.985508	0.565672	0.968942
0.904594	-0.116337	0.985302	0.56529	0.968992
0.905197	-0.115361	0.985091	0.564901	0.969046
0.905798	-0.114384	0.984886	0.56452	0.969094
0.906399	-0.113405	0.984673	0.564131	0.969148
0.907	-0.112426	0.984466	0.563749	0.969198
0.907599	-0.111447	0.984254	0.563361	0.96925
0.908198	-0.110465	0.984046	0.56298	0.9693
0.908796	-0.109481	0.983834	0.562593	0.969353
0.909393	-0.108499	0.983627	0.562213	0.969401
0.909989	-0.107514	0.983415	0.561828	0.969452
0.910585	-0.10653	0.983207	0.561448	0.969501
0.91118	-0.105543	0.982993	0.561061	0.969553
0.911774	-0.104555	0.982785	0.560682	0.969602
0.912367	-0.103566	0.982572	0.560297	0.969653
0.912959	-0.102577	0.982365	0.55992	0.9697
0.913551	-0.101585	0.982149	0.559532	0.969754
0.914142	-0.100594	0.981942	0.559155	0.969801
0.914732	-0.0996	0.981726	0.55877	0.969853
0.915321	-0.098608	0.981518	0.558393	0.9699
0.91591	-0.097612	0.98131	0.558017	0.969947
0.916498	-0.096616	0.981094	0.557633	0.969998
0.917085	-0.09562	0.980886	0.557258	0.970044
0.917671	-0.09462	0.980672	0.556875	0.970096
0.918257	-0.093622	0.980462	0.556498	0.970143
0.918842	-0.092622	0.980247	0.556117	0.970193
0.919426	-0.091622	0.980036	0.555741	0.97024
0.920009	-0.090618	0.979822	0.55536	0.97029
0.920592	-0.089616	0.979613	0.554986	0.970336
0.921174	-0.088611	0.979398	0.554606	0.970386
0.921755	-0.087606	0.979187	0.554232	0.970432
0.922336	-0.0866	0.978976	0.553857	0.970479
0.922915	-0.085591	0.978761	0.553477	0.970529
0.923494	-0.084583	0.97855	0.553105	0.970575
0.924073	-0.083572	0.978335	0.552726	0.970625
0.92465	-0.082562	0.978124	0.552353	0.970671
